county,county_pcode,county_lat,county_lon,year,maize_area_ha,maize_production_t,yield_t_ha,season_basis,yield_qc_flag,rain_dekads_available,rain_total_jan_jun_mm,rain_lta_jan_jun_mm,rain_anomaly_pct,rain_mean_dekad_mm,rain_std_dekad_mm,rain_cv,wet_dekads_ge20mm,heavy_dekads_ge50mm,dry_dekads_lt10mm,longest_dry_spell_dekads,rain_onset_doy,crop_source,crop_source_url,rainfall_source,rainfall_source_url
Turkana,KE023,3.162488,35.313492,2019,2474.500000,7983.730000,3.226401,Annual,1,18.000000,151.443262,172.177661,-12.042444,8.413515,11.015814,1.309300,2.000000,0.000000,14.000000,6.000000,182.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2019,106999.000000,379318.770000,3.545068,Annual,0,18.000000,465.729722,606.721928,-23.238357,25.873873,24.817046,0.959155,9.000000,3.000000,8.000000,6.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2019,25134.000000,30566.240000,1.216131,Annual,0,18.000000,897.578937,1006.033351,-10.780399,49.865496,39.401119,0.790148,14.000000,8.000000,4.000000,2.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Wajir,KE008,1.939715,40.024507,2019,97.500000,38.700000,0.396923,Annual,0,18.000000,132.537587,193.539230,-31.519007,7.363199,13.675841,1.857323,1.000000,1.000000,15.000000,8.000000,182.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2019,32354.000000,48531.000000,1.500000,Annual,0,18.000000,358.258502,443.095810,-19.146493,19.903250,20.324544,1.021167,7.000000,2.000000,8.000000,6.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Baringo,KE030,0.726352,36.018591,2020,34708.800000,59169.000000,1.704726,Annual,0,18.000000,772.307698,465.744538,65.822170,42.905983,34.608428,0.806611,11.000000,8.000000,5.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bomet,KE036,-0.716095,35.238459,2020,40480.000000,58685.000000,1.449728,Annual,0,18.000000,1269.852626,842.724213,50.684246,70.547368,40.494771,0.574008,18.000000,9.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bungoma,KE039,0.785694,34.718757,2020,93214.000000,269443.000000,2.890585,Annual,0,18.000000,1184.600016,854.742337,38.591475,65.811112,40.340283,0.612971,14.000000,12.000000,2.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Busia,KE040,0.375707,34.265111,2020,33810.000000,42028.000000,1.243064,Annual,0,18.000000,1262.153850,900.425645,40.173023,70.119658,42.121956,0.600715,15.000000,11.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Elgeyo-Marakwet,KE028,0.745102,35.560856,2020,31351.000000,86007.000000,2.743357,Annual,0,18.000000,1020.727266,657.566659,55.227953,56.707070,43.574063,0.768406,13.000000,9.000000,4.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Embu,KE014,-0.532830,37.664629,2020,35925.000000,31378.000000,0.873431,Annual,0,18.000000,948.725277,525.286081,80.611158,52.706960,61.565042,1.168063,12.000000,6.000000,3.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Garissa,KE007,-0.520490,40.355590,2020,145.000000,71.000000,0.489655,Annual,0,18.000000,352.101029,240.279175,46.538305,19.561168,21.832882,1.116134,4.000000,1.000000,7.000000,3.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Homa Bay,KE043,-0.562403,34.314532,2020,79608.000000,82278.000000,1.033539,Annual,0,18.000000,1020.486246,734.102143,39.011479,56.693680,34.351085,0.605907,16.000000,8.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Isiolo,KE011,1.006385,38.747651,2020,147.000000,139.000000,0.945578,Annual,0,18.000000,325.054220,173.962088,86.853483,18.058568,27.084294,1.499803,4.000000,2.000000,11.000000,6.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kajiado,KE034,-2.112369,36.777606,2020,4808.000000,2864.000000,0.595674,Annual,0,18.000000,635.037913,373.466385,70.038841,35.279884,35.393019,1.003207,9.000000,5.000000,6.000000,4.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kakamega,KE037,0.497190,34.800929,2020,98415.000000,262506.000000,2.667337,Annual,0,18.000000,1375.378936,951.356143,44.570353,76.409941,44.001885,0.575866,15.000000,12.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kericho,KE035,-0.316683,35.225997,2020,35068.000000,98746.000000,2.815844,Annual,0,18.000000,1147.970141,795.027352,44.393792,63.776119,41.701435,0.653872,16.000000,10.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kiambu,KE022,-1.034385,36.843216,2020,30371.000000,25563.000000,0.841691,Annual,0,18.000000,1129.619046,695.396027,62.442551,62.756614,60.651205,0.966451,14.000000,7.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kilifi,KE003,-3.152441,39.672708,2020,53943.000000,26176.000000,0.485253,Annual,0,18.000000,699.809412,488.607513,43.225266,38.878301,34.419155,0.885305,11.000000,5.000000,4.000000,3.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kirinyaga,KE020,-0.467350,37.301902,2020,30373.000000,24388.000000,0.802950,Annual,0,18.000000,1201.645839,646.759723,85.794785,66.758102,73.496536,1.100938,15.000000,8.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisii,KE045,-0.736677,34.753510,2020,65876.000000,96249.000000,1.461063,Annual,0,18.000000,1298.000007,925.845013,40.196252,72.111112,38.106571,0.528442,18.000000,10.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisumu,KE042,-0.194380,34.777329,2020,62600.000000,40990.000000,0.654792,Annual,0,18.000000,1144.376816,816.425122,40.169231,63.576490,38.243001,0.601527,17.000000,9.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kitui,KE015,-1.560490,38.371810,2020,79035.000000,11507.500000,0.145600,Annual,0,18.000000,483.124375,272.434005,77.336297,26.840243,29.582250,1.102160,6.000000,4.000000,7.000000,6.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kwale,KE002,-4.120591,39.066136,2020,56128.000000,33815.000000,0.602462,Annual,0,18.000000,934.721189,541.885007,72.494381,51.928955,52.270689,1.006581,14.000000,5.000000,3.000000,3.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Laikipia,KE031,0.289134,36.825248,2020,46470.000000,140000.000000,3.012696,Annual,0,18.000000,684.215234,361.774838,89.127370,38.011957,32.671693,0.859511,12.000000,5.000000,3.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Lamu,KE005,-2.063679,40.545830,2020,16820.000000,4772.000000,0.283710,Annual,0,18.000000,648.152716,534.602138,21.240203,36.008484,33.323865,0.925445,9.000000,6.000000,5.000000,4.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Machakos,KE016,-1.276237,37.394595,2020,144201.000000,59321.000000,0.411377,Annual,0,18.000000,741.172418,412.340392,79.747712,41.176245,41.763128,1.014253,11.000000,5.000000,4.000000,3.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Makueni,KE017,-2.253637,37.876663,2020,150726.000000,88013.000000,0.583927,Annual,0,18.000000,582.319068,334.183265,74.251415,32.351059,33.042376,1.021369,8.000000,5.000000,7.000000,6.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Mandera,KE009,3.230964,40.711346,2020,3510.000000,1818.000000,0.517949,Annual,0,18.000000,279.650835,189.924349,47.243277,15.536158,29.608227,1.905763,3.000000,2.000000,15.000000,8.000000,102.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Marsabit,KE010,2.860480,37.714884,2020,658.000000,46.000000,0.069909,Annual,0,18.000000,292.774300,184.486778,58.696630,16.265239,22.887497,1.407142,3.000000,2.000000,11.000000,6.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Meru,KE012,0.229055,37.776111,2020,75058.000000,53331.000000,0.710531,Annual,0,18.000000,994.039648,524.441410,89.542555,55.224425,70.045980,1.268388,12.000000,6.000000,3.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Migori,KE044,-1.018704,34.309173,2020,95034.000000,99598.000000,1.048025,Annual,0,18.000000,1024.356325,753.103059,36.018081,56.908685,33.524887,0.589100,17.000000,8.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Murang'a,KE021,-0.828519,37.004173,2020,62983.260000,49256.000000,0.782049,Annual,0,18.000000,1269.571418,695.837541,82.452274,70.531745,71.308703,1.011016,16.000000,7.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nairobi,KE047,-1.300489,36.827926,2020,754.000000,571.000000,0.757294,Annual,0,18.000000,817.615385,505.110248,61.868698,45.423077,42.095404,0.926740,14.000000,5.000000,2.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nakuru,KE032,-0.458448,36.100384,2020,87651.000000,242825.000000,2.770362,Annual,0,18.000000,875.844540,535.090196,63.681665,48.658030,36.112873,0.742177,13.000000,6.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nandi,KE029,0.227352,35.123876,2020,26825.000000,64175.000000,2.392358,Annual,0,18.000000,1187.791213,819.099630,45.011812,65.988401,42.612939,0.645764,15.000000,12.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Narok,KE033,-1.279878,35.476358,2020,121809.000000,280273.000000,2.300922,Annual,0,18.000000,965.903943,591.197598,63.380898,53.661330,37.504689,0.698915,17.000000,6.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyamira,KE046,-0.649378,34.933398,2020,43134.000000,61937.000000,1.435921,Annual,0,18.000000,1286.172427,912.716100,40.917031,71.454024,39.526273,0.553171,18.000000,10.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyandarua,KE018,-0.389093,36.497431,2020,11555.000000,13816.000000,1.195673,Annual,0,18.000000,1019.768514,598.538580,70.376405,56.653806,46.095087,0.813627,15.000000,7.000000,1.000000,1.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyeri,KE019,-0.314375,36.930473,2020,27067.000000,19382.000000,0.716075,Annual,0,18.000000,1210.399984,644.133946,87.911224,67.244444,65.524055,0.974416,17.000000,7.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Samburu,KE025,1.541373,36.941540,2020,12425.000000,12090.000000,0.973038,Annual,0,18.000000,520.856935,270.988171,92.206520,28.936496,31.505918,1.088795,7.000000,3.000000,5.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Siaya,KE041,-0.057674,34.199887,2020,83933.000000,53512.000000,0.637556,Annual,0,18.000000,1076.075001,811.195420,32.652993,59.781945,34.296521,0.573694,16.000000,8.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Taita Taveta,KE006,-3.405203,38.371760,2020,12252.000000,3360.000000,0.274241,Annual,0,18.000000,548.319072,310.607723,76.531049,30.462171,26.926741,0.883940,8.000000,5.000000,8.000000,6.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tana River,KE004,-1.534918,39.550288,2020,4251.000000,958.000000,0.225359,Annual,0,18.000000,302.319839,192.080568,57.392204,16.795547,15.346215,0.913707,5.000000,1.000000,9.000000,6.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tharaka-Nithi,KE013,-0.191445,37.960417,2020,25420.000000,30352.000000,1.194020,Annual,0,18.000000,1023.702390,547.091662,87.117162,56.872355,76.110222,1.338264,12.000000,6.000000,4.000000,3.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2020,105190.000000,410402.000000,3.901531,Annual,0,18.000000,963.227854,634.237966,51.871680,53.512659,36.298066,0.678308,13.000000,10.000000,5.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Turkana,KE023,3.162488,35.313492,2020,1295.000000,1154.000000,0.891120,Annual,0,18.000000,322.541354,172.177661,87.330547,17.918964,16.885327,0.942316,6.000000,0.000000,9.000000,6.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2020,104645.000000,385400.000000,3.682928,Annual,0,18.000000,935.315301,606.721928,54.158809,51.961961,41.926848,0.806876,12.000000,9.000000,4.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2020,22340.000000,24191.000000,1.082856,Annual,0,18.000000,1406.421060,1006.033351,39.798652,78.134503,42.558382,0.544681,17.000000,12.000000,0.000000,0.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Wajir,KE008,1.939715,40.024507,2020,54.000000,19.000000,0.351852,Annual,0,18.000000,346.259058,193.539230,78.908977,19.236614,37.978657,1.974290,3.000000,2.000000,14.000000,8.000000,81.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2020,34911.000000,53193.000000,1.523674,Annual,0,18.000000,701.653070,443.095810,58.352450,38.980726,31.279716,0.802441,12.000000,6.000000,5.000000,2.000000,61.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Baringo,KE030,0.726352,36.018591,2021,31129.000000,33003.090000,1.060204,Seasonal aggregate,0,18.000000,435.991459,465.744538,-6.388283,24.221748,32.886990,1.357746,6.000000,1.000000,6.000000,3.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bomet,KE036,-0.716095,35.238459,2021,48974.000000,84256.830000,1.720440,Seasonal aggregate,0,18.000000,994.631587,842.724213,18.025752,55.257310,33.309474,0.602807,17.000000,7.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bungoma,KE039,0.785694,34.718757,2021,96010.000000,248324.400000,2.586443,Seasonal aggregate,0,18.000000,918.949994,854.742337,7.511931,51.052777,48.514955,0.950290,12.000000,6.000000,1.000000,1.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Busia,KE040,0.375707,34.265111,2021,56000.000000,69090.300000,1.233755,Seasonal aggregate,0,18.000000,1047.423081,900.425645,16.325328,58.190171,52.025600,0.894062,16.000000,8.000000,2.000000,2.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Elgeyo-Marakwet,KE028,0.745102,35.560856,2021,30349.000000,90836.820000,2.993075,Seasonal aggregate,0,18.000000,622.474751,657.566659,-5.336631,34.581931,48.579890,1.404777,9.000000,2.000000,3.000000,2.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Embu,KE014,-0.532830,37.664629,2021,37446.000000,41632.110000,1.111791,Seasonal aggregate,0,18.000000,542.340665,525.286081,3.246723,30.130037,34.172998,1.134184,8.000000,4.000000,7.000000,4.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Garissa,KE007,-0.520490,40.355590,2021,129.000000,24.840000,0.192558,Seasonal aggregate,0,18.000000,132.639176,240.279175,-44.797889,7.368843,6.727555,0.912973,3.000000,0.000000,14.000000,9.000000,182.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Homa Bay,KE043,-0.562403,34.314532,2021,76834.000000,85835.880000,1.117160,Seasonal aggregate,0,18.000000,820.899085,734.102143,11.823551,45.605505,37.059505,0.812610,13.000000,6.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Isiolo,KE011,1.006385,38.747651,2021,218.400000,47.790000,0.218819,Seasonal aggregate,0,18.000000,103.840964,173.962088,-40.308279,5.768942,6.050906,1.048876,1.000000,0.000000,16.000000,9.000000,182.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kajiado,KE034,-2.112369,36.777606,2021,8637.200000,5175.981000,0.599266,Seasonal aggregate,0,18.000000,345.311807,373.466385,-7.538718,19.183989,15.997805,0.833914,7.000000,1.000000,7.000000,4.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
